id,host_id,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,number_of_reviews,review_scores_rating,instant_bookable,super_host
6815505,35684204,3.0,1,1,Minato Ku,35.66494,139.7189,Entire home/apt,3,1.5 baths,1.0,2.0,13800.0,130,98.0,0,0
6837981,33170407,12.0,1,1,Sumida Ku,35.71844,139.81103,Entire home/apt,2,1 bath,1.0,2.0,3500.0,42,93.0,1,1
6838363,33170407,12.0,1,1,Sumida Ku,35.71891,139.81152,Entire home/apt,2,1 bath,1.0,4.0,3500.0,35,94.0,1,1
6838964,33170407,12.0,1,1,Sumida Ku,35.72,139.81074,Entire home/apt,2,1 bath,1.0,2.0,3500.0,30,95.0,1,1
6856801,18776800,,,,Suginami Ku,35.70402,139.5977,Entire home/apt,3,1 bath,,1.0,10000.0,46,95.0,0,1
6874108,269182185,26.0,1,1,Shinjuku Ku,35.70159,139.70653,Entire home/apt,4,1.5 baths,2.0,2.0,18514.0,129,91.0,1,0
6875368,35340956,2.0,1,1,Taito Ku,35.72413,139.77771,Private room,2,1 shared bath,1.0,0.0,4500.0,115,98.0,1,1
6914633,33705289,3.0,1,1,Suginami Ku,35.70387,139.65376,Entire home/apt,2,1 bath,,2.0,7500.0,220,96.0,0,1
6939875,35828905,1.0,1,1,Shinagawa Ku,35.60982,139.72068,Private room,3,1 shared bath,1.0,2.0,5000.0,153,97.0,0,1
6939941,30883070,31.0,1,1,Koto Ku,35.68288,139.81552,Private room,2,1 shared bath,1.0,1.0,2844.0,317,92.0,1,0
6975801,36396507,,,,Shibuya Ku,35.67681,139.67929,Entire home/apt,2,1 bath,,1.0,4579.0,152,88.0,0,1
7038511,29681737,5.0,1,1,Nerima Ku,35.76334,139.66873,Private room,3,3 baths,1.0,1.0,7800.0,51,96.0,1,0
7038739,29681737,5.0,1,1,Nerima Ku,35.76428,139.6684,Private room,3,2 shared baths,1.0,2.0,6880.0,24,100.0,1,0
7057399,37012733,3.0,1,1,Edogawa Ku,35.70208,139.84227,Entire home/apt,2,1 bath,1.0,2.0,2500.0,44,94.0,0,0
7074127,29606498,1.0,1,0,Adachi Ku,35.77725,139.79232,Private room,2,1 shared bath,1.0,0.0,7000.0,54,100.0,0,0
7094852,35051740,2.0,1,1,Toshima Ku,35.73069,139.69825,Entire home/apt,5,1 bath,1.0,5.0,13143.0,208,94.0,0,0
7123125,37312047,4.0,1,1,Minato Ku,35.65892,139.75449,Entire home/apt,5,1 bath,2.0,2.0,16000.0,66,98.0,0,1
7136098,33705289,3.0,1,1,Suginami Ku,35.70522,139.65431,Entire home/apt,2,1 bath,1.0,2.0,7800.0,94,94.0,0,1
7149882,29253527,23.0,1,1,Toshima Ku,35.73334,139.70837,Entire home/apt,8,1 bath,3.0,8.0,7800.0,134,93.0,1,0
7170836,37525225,,,,Katsushika Ku,35.72358,139.85843,Entire home/apt,12,2 baths,4.0,1.0,26286.0,98,99.0,1,1
7217107,30883070,31.0,1,1,Koto Ku,35.68288,139.81552,Shared room,2,0 shared baths,1.0,1.0,2055.0,269,90.0,1,0
7227038,37836517,1.0,1,1,Minato Ku,35.65584,139.73425,Entire home/apt,5,1 bath,1.0,3.0,18500.0,208,97.0,1,1
7281726,38131090,1.0,1,0,Machida Shi,35.55741,139.45917,Entire home/apt,3,1 bath,3.0,3.0,10000.0,36,100.0,1,1
7310511,30883070,31.0,1,1,Koto Ku,35.68288,139.81552,Shared room,2,0 shared baths,1.0,1.0,2007.0,252,89.0,1,0
7310945,38303856,5.0,1,1,Chuo Ku,35.68184,139.78247,Private room,1,Shared half-bath,1.0,1.0,3000.0,40,93.0,1,1
7322455,13088224,4.0,1,1,Hino Shi,35.66515,139.4122,Entire home/apt,3,1 bath,,2.0,2900.0,17,84.0,1,0
7349832,37012733,3.0,1,1,Edogawa Ku,35.70165,139.84284,Entire home/apt,2,1 bath,1.0,2.0,3000.0,63,92.0,0,0
7353004,38526810,,,,Hino Shi,35.68521,139.39257,Entire home/apt,3,1 bath,1.0,3.0,9800.0,27,93.0,1,1
7358397,37545792,1.0,1,1,Taito Ku,35.70511,139.79276,Entire home/apt,4,1 bath,1.0,2.0,16000.0,160,99.0,0,1
7370013,30883070,31.0,1,1,Koto Ku,35.68288,139.81552,Private room,4,1 shared bath,1.0,2.0,2475.0,290,92.0,1,0
7389965,30883070,31.0,1,1,Koto Ku,35.68288,139.81552,Shared room,1,0 shared baths,1.0,0.0,1926.0,242,94.0,1,0
7393044,30883070,31.0,1,1,Koto Ku,35.68288,139.81552,Shared room,1,0 shared baths,1.0,1.0,1926.0,232,92.0,1,0
7406024,36829680,1.0,1,1,Fuchu Shi,35.67394,139.51309,Entire home/apt,5,1 bath,2.0,1.0,11514.0,62,97.0,0,1
7430129,38919757,7.0,1,1,Akiruno Shi,35.72778,139.29508,Entire home/apt,2,1.5 baths,1.0,1.0,3386.0,30,93.0,0,0
7450080,39017078,1.0,1,1,Suginami Ku,35.68163,139.65261,Private room,2,1 shared bath,1.0,0.0,7800.0,192,93.0,1,1
7488154,29253527,23.0,1,1,Toshima Ku,35.73335,139.70831,Entire home/apt,6,1 bath,1.0,4.0,6500.0,76,91.0,1,0
7611258,38655722,14.0,1,1,Suginami Ku,35.70366,139.62997,Private room,3,1.5 shared baths,1.0,1.0,4000.0,41,88.0,1,0
7620544,39969626,3.0,1,1,Adachi Ku,35.78149,139.77846,Private room,3,1 shared bath,1.0,0.0,26000.0,24,97.0,0,1
7665605,29311815,7.0,1,1,Shinagawa Ku,35.62622,139.70796,Shared room,4,1 shared bath,1.0,2.0,2057.0,79,97.0,0,1
7688270,40344857,1.0,1,1,Toshima Ku,35.72389,139.70795,Entire home/apt,11,1.5 baths,3.0,10.0,34300.0,219,94.0,1,1
7782741,40951044,7.0,1,1,Shinjuku Ku,35.70309,139.70166,Entire home/apt,11,2 baths,3.0,8.0,24128.0,136,93.0,1,0
7812196,269182185,26.0,1,1,Shinjuku Ku,35.7012,139.70578,Entire home/apt,2,1.5 baths,1.0,1.0,2720.0,43,89.0,0,0
7876373,41516927,16.0,1,1,Chuo Ku,35.68842,139.77816,Private room,2,1 shared bath,1.0,2.0,3858.0,125,91.0,1,1
7876385,41516927,16.0,1,1,Chuo Ku,35.68697,139.7784,Private room,2,1 shared bath,1.0,1.0,3739.0,172,92.0,1,1
7876639,41516927,16.0,1,1,Chuo Ku,35.6868,139.77648,Private room,2,1 shared bath,1.0,2.0,6128.0,131,93.0,1,1
7899504,38655722,14.0,1,1,Suginami Ku,35.70366,139.62997,Private room,3,1.5 shared baths,1.0,1.0,4000.0,26,85.0,1,0
7901470,17694529,9.0,1,1,Arakawa Ku,35.72671,139.782,Entire home/apt,2,1 bath,1.0,2.0,2500.0,312,97.0,0,1
7901621,17694529,9.0,1,1,Arakawa Ku,35.72672,139.78201,Entire home/apt,2,1 bath,1.0,2.0,2500.0,260,98.0,0,1
7903097,9542500,3.0,1,1,Itabashi Ku,35.75915,139.68365,Private room,2,1 shared bath,1.0,2.0,4729.0,72,96.0,0,1
7905760,27821041,4.0,1,1,Sumida Ku,35.70736,139.79885,Entire home/apt,5,1.5 baths,2.0,1.0,35000.0,68,96.0,1,1
7911710,9542500,3.0,1,1,Itabashi Ku,35.76123,139.68315,Private room,2,1 shared bath,1.0,1.0,4786.0,75,96.0,0,1
7915597,38655722,14.0,1,1,Suginami Ku,35.70366,139.62999,Private room,2,1.5 shared baths,1.0,1.0,3500.0,38,85.0,1,0
7938869,41865642,1.0,1,1,Shibuya Ku,35.65191,139.7205,Entire home/apt,3,1 bath,1.0,1.0,20000.0,160,99.0,0,0
7940139,24957450,1.0,1,1,Setagaya Ku,35.66913,139.65991,Entire home/apt,3,1 bath,1.0,1.0,19741.0,31,97.0,0,0
7940713,29681737,5.0,1,1,Nerima Ku,35.76418,139.66995,Private room,1,3 baths,1.0,1.0,5000.0,119,97.0,1,0
7948752,35684204,3.0,1,1,Minato Ku,35.6652,139.71831,Entire home/apt,3,1.5 baths,1.0,2.0,13800.0,20,97.0,0,0
7953607,38655722,14.0,1,1,Suginami Ku,35.70365,139.62997,Private room,2,1.5 shared baths,1.0,1.0,4000.0,71,84.0,1,0
7954446,38655722,14.0,1,1,Suginami Ku,35.70365,139.62999,Private room,1,1.5 shared baths,1.0,1.0,2500.0,29,87.0,1,0
7956999,18132812,50.0,1,1,Shinjuku Ku,35.69142,139.68524,Entire home/apt,3,1 bath,1.0,2.0,4189.0,168,91.0,1,0
7965448,19532514,3.0,1,1,Shinagawa Ku,35.59877,139.73915,Entire home/apt,2,1 bath,1.0,4.0,7979.0,39,97.0,1,0
8053973,28596639,5.0,1,1,Akiruno Shi,35.72927,139.28398,Private room,12,2 shared baths,5.0,12.0,6000.0,81,98.0,1,1
8054021,28596639,5.0,1,1,Akiruno Shi,35.72927,139.28398,Private room,12,2 shared baths,5.0,12.0,6000.0,174,99.0,1,1
8059922,19532514,3.0,1,1,Shinagawa Ku,35.59877,139.73915,Entire home/apt,2,1 bath,1.0,2.0,8198.0,70,94.0,1,0
8105976,12369727,1.0,1,1,Katsushika Ku,35.7333,139.85079,Entire home/apt,7,1.5 baths,3.0,2.0,9800.0,232,99.0,1,1
8108276,24575613,3.0,1,1,Toshima Ku,35.72752,139.71267,Entire home/apt,4,1 bath,2.0,4.0,14429.0,91,93.0,0,1
8152644,38303856,5.0,1,1,Chuo Ku,35.68185,139.78256,Private room,1,Shared half-bath,1.0,1.0,3000.0,34,96.0,1,1
8153006,38303856,5.0,1,1,Chuo Ku,35.68189,139.7825,Private room,1,Shared half-bath,1.0,1.0,3000.0,22,96.0,1,1
8153093,13113365,2.0,1,1,Shinjuku Ku,35.69695,139.70554,Entire home/apt,4,1 bath,1.0,2.0,3000.0,15,89.0,0,0
8153271,38303856,5.0,1,1,Chuo Ku,35.68187,139.78249,Private room,1,Shared half-bath,1.0,1.0,3000.0,46,95.0,1,1
8173177,36396507,,,,Shibuya Ku,35.6772,139.67896,Entire home/apt,2,1 bath,,1.0,5009.0,166,92.0,0,1
8274487,5749679,2.0,1,1,Shinagawa Ku,35.61533,139.72495,Entire home/apt,3,1 bath,1.0,2.0,4819.0,229,97.0,1,1
8297870,7212968,2.0,1,1,Toshima Ku,35.74061,139.71046,Private room,2,1.5 shared baths,1.0,1.0,4408.0,75,99.0,0,1
8301218,43560434,2.0,1,1,Sumida Ku,35.71261,139.80545,Private room,2,1 shared bath,1.0,1.0,4700.0,56,97.0,0,1
8332946,43721134,3.0,1,1,Sumida Ku,35.70672,139.81335,Entire home/apt,5,1 bath,2.0,2.0,5000.0,134,93.0,1,0
8341784,43855091,,,,Shibuya Ku,35.68393,139.68264,Private room,8,1 private bath,2.0,4.0,4043.0,137,98.0,1,1
8360930,22554284,1.0,1,1,Shibuya Ku,35.65947,139.69872,Entire home/apt,3,1 bath,,0.0,11900.0,144,93.0,1,1
8365294,44079941,,,,Bunkyo Ku,35.73045,139.74178,Entire home/apt,6,1 bath,2.0,4.0,15000.0,0,,1,1
8370304,24212848,8.0,1,1,Arakawa Ku,35.7478,139.78387,Entire home/apt,3,1 bath,1.0,1.0,6500.0,54,97.0,0,1
8372308,43230315,4.0,1,1,Minato Ku,35.66839,139.752,Entire home/apt,5,1.5 baths,2.0,2.0,24249.0,199,94.0,1,1
8411830,20133711,1.0,1,1,Shibuya Ku,35.65805,139.70599,Entire home/apt,8,1 bath,,6.0,5086.0,150,89.0,1,0
8416408,34561184,,,,Setagaya Ku,35.65192,139.66968,Private room,3,1.5 shared baths,1.0,2.0,7980.0,60,98.0,0,1
8447162,14382431,2.0,1,1,Setagaya Ku,35.66437,139.66295,Entire home/apt,13,1.5 baths,4.0,13.0,10214.0,129,99.0,0,1
8447568,158904617,2.0,1,1,Chuo Ku,35.6638,139.77198,Entire home/apt,4,1 bath,,3.0,40000.0,150,92.0,1,0
8450948,44316986,2.0,1,1,Machida Shi,35.59061,139.46899,Entire home/apt,9,1 bath,3.0,2.0,8000.0,117,95.0,1,1
8468825,42380408,2.0,1,1,Shibuya Ku,35.65361,139.70953,Entire home/apt,4,1 bath,2.0,4.0,16000.0,159,97.0,0,0
8488964,29253527,23.0,1,1,Toshima Ku,35.73332,139.70842,Entire home/apt,5,1 bath,2.0,4.0,6571.0,69,91.0,1,0
8567795,44812749,24.0,1,1,Suginami Ku,35.67275,139.65971,Entire home/apt,5,1 bath,1.0,2.0,10000.0,112,91.0,0,0
8571885,45113403,5.0,1,1,Taito Ku,35.72359,139.79421,Entire home/apt,10,1 bath,4.0,10.0,16000.0,80,95.0,1,0
8574820,27572392,1.0,1,1,Shinagawa Ku,35.62273,139.7132,Private room,2,1 shared bath,1.0,2.0,6857.0,43,98.0,0,0
8583857,43979015,10.0,1,1,Shinjuku Ku,35.70158,139.704,Entire home/apt,3,1 bath,1.0,2.0,5000.0,262,96.0,0,1
8601050,29253527,23.0,1,1,Toshima Ku,35.73338,139.70837,Entire home/apt,6,1 bath,2.0,4.0,7143.0,73,87.0,1,0
8618595,43751877,14.0,1,1,Shibuya Ku,35.67949,139.67874,Entire home/apt,4,1 bath,1.0,3.0,5914.0,338,96.0,0,1
8619851,26761196,1.0,1,1,Nakano Ku,35.71722,139.64895,Entire home/apt,6,1 bath,2.0,5.0,13443.0,52,98.0,0,1
8636716,43680640,2.0,1,1,Shinjuku Ku,35.72259,139.68265,Private room,5,1 private bath,2.0,5.0,14000.0,201,98.0,0,0
8673124,45557046,3.0,1,1,Fussa Shi,35.74423,139.33301,Private room,3,1 private bath,1.0,1.0,3400.0,64,98.0,0,1
8721795,34561184,,,,Setagaya Ku,35.65191,139.66971,Entire home/apt,7,1.5 baths,3.0,4.0,128000.0,5,92.0,0,1
8731635,45410526,5.0,1,1,Sumida Ku,35.71702,139.81335,Private room,2,1.5 shared baths,1.0,2.0,3029.0,113,92.0,1,0
8783754,43145433,2.0,1,1,Taito Ku,35.71649,139.79907,Entire home/apt,3,1 bath,1.0,2.0,8500.0,201,99.0,1,0
8784897,36396507,,,,Shibuya Ku,35.67733,139.6789,Entire home/apt,4,1 bath,,2.0,7500.0,184,91.0,0,1
8815730,36396507,,,,Shibuya Ku,35.67904,139.68033,Entire home/apt,2,1 bath,,1.0,5028.0,142,92.0,0,1
8836316,45410526,5.0,1,1,Sumida Ku,35.71466,139.81466,Private room,2,1.5 shared baths,1.0,2.0,3200.0,212,91.0,0,0
8883048,46117832,1.0,1,1,Suginami Ku,35.70284,139.65593,Entire home/apt,11,1 bath,4.0,5.0,12000.0,153,99.0,1,0
8893054,33478325,7.0,1,1,Katsushika Ku,35.74489,139.86214,Private room,3,0 baths,1.0,3.0,5000.0,21,87.0,0,0
8947448,37087932,3.0,1,1,Sumida Ku,35.70944,139.80191,Entire home/apt,8,2 baths,2.0,8.0,17571.0,40,97.0,0,1
8950449,14906609,8.0,1,1,Toshima Ku,35.73077,139.72147,Entire home/apt,5,1 bath,1.0,1.0,3874.0,235,93.0,1,1
8995057,43979015,10.0,1,1,Shinjuku Ku,35.70006,139.70599,Entire home/apt,4,1 bath,1.0,2.0,5000.0,197,96.0,1,1
8995712,46674978,3.0,1,1,Taito Ku,35.71968,139.7652,Entire home/apt,2,1.5 baths,1.0,2.0,14536.0,266,99.0,1,1
9001233,29543799,14.0,1,1,Tama Shi,35.63951,139.43619,Entire home/apt,3,1 bath,1.0,1.0,8000.0,118,100.0,0,1
9036683,47063863,1.0,1,1,Ota Ku,35.59621,139.70935,Entire home/apt,3,1 bath,1.0,3.0,5000.0,105,98.0,0,1
9081390,44607845,2.0,1,1,Shinjuku Ku,35.68769,139.72105,Entire home/apt,4,1 bath,1.0,2.0,9308.0,179,95.0,0,0
9120096,47520629,7.0,1,1,Kita Ku,35.78303,139.72306,Private room,2,Shared half-bath,1.0,1.0,6571.0,8,95.0,0,1
9120474,47520629,7.0,1,1,Kita Ku,35.78345,139.72151,Private room,4,1 private bath,1.0,3.0,17943.0,4,95.0,0,1
9125321,47520629,7.0,1,1,Kita Ku,35.78153,139.72286,Shared room,1,1 shared bath,1.0,1.0,4871.0,9,100.0,0,1
9130390,45860379,2.0,1,1,Nakano Ku,35.71406,139.6762,Private room,2,1 shared bath,1.0,2.0,3429.0,200,98.0,1,1
9158327,43721134,3.0,1,1,Sumida Ku,35.70672,139.81335,Entire home/apt,5,1 bath,2.0,3.0,5000.0,131,95.0,1,0
9163537,22193183,7.0,1,1,Itabashi Ku,35.7469,139.70446,Entire home/apt,3,1 bath,1.0,1.0,6100.0,102,99.0,1,1
9173299,45860379,2.0,1,1,Nakano Ku,35.714,139.6762,Private room,2,1 shared bath,1.0,2.0,3000.0,226,97.0,1,1
9175436,37087932,3.0,1,1,Sumida Ku,35.70944,139.80191,Entire home/apt,8,2 baths,2.0,8.0,15429.0,228,96.0,0,1
9176301,12353736,1.0,1,1,Katsushika Ku,35.73541,139.85059,Entire home/apt,6,1 bath,2.0,5.0,10086.0,70,89.0,1,0
9206226,46900709,4.0,1,1,Nakano Ku,35.71019,139.64929,Shared room,2,2 shared baths,1.0,1.0,3300.0,95,97.0,1,1
9208370,47520629,7.0,1,1,Kita Ku,35.7816,139.72278,Private room,2,Shared half-bath,1.0,1.0,6571.0,2,100.0,0,1
9220482,36396507,,,,Shibuya Ku,35.67692,139.68061,Entire home/apt,2,1 bath,,1.0,6072.0,162,94.0,0,1
9239019,10986553,4.0,1,1,Suginami Ku,35.69144,139.66396,Entire home/apt,5,2 baths,2.0,3.0,20175.0,79,94.0,0,0
9262793,33410004,13.0,1,1,Shinjuku Ku,35.6901,139.68726,Private room,3,2 shared baths,1.0,3.0,9000.0,51,92.0,1,0
9280298,48192801,,,,Shibuya Ku,35.64451,139.70892,Entire home/apt,2,1 bath,,2.0,8614.0,45,94.0,0,1
9282748,47345218,,,,Taito Ku,35.72221,139.78732,Entire home/apt,4,1 bath,2.0,0.0,8000.0,231,98.0,1,1
9354453,10994033,3.0,1,1,Toshima Ku,35.73761,139.739,Entire home/apt,6,1 bath,3.0,2.0,12500.0,185,95.0,0,0
9437825,18776800,,,,Suginami Ku,35.70399,139.59775,Entire home/apt,4,1 bath,1.0,1.0,13000.0,13,91.0,0,1
9442462,46900709,4.0,1,1,Nakano Ku,35.7102,139.64928,Private room,2,1 shared bath,1.0,2.0,8800.0,15,96.0,1,1
9452917,33410004,13.0,1,1,Shinjuku Ku,35.69013,139.68724,Private room,2,2 shared baths,1.0,2.0,16000.0,50,94.0,1,0
9453038,33410004,13.0,1,1,Shinjuku Ku,35.69011,139.68723,Private room,3,2 shared baths,1.0,3.0,16000.0,46,95.0,1,0
9453095,33410004,13.0,1,1,Shinjuku Ku,35.69015,139.68723,Private room,3,2.5 shared baths,1.0,0.0,16128.0,54,94.0,1,0
9453115,33410004,13.0,1,1,Shinjuku Ku,35.69013,139.68724,Private room,3,2 shared baths,1.0,3.0,16000.0,53,95.0,1,0
9454348,48993128,1.0,1,1,Taito Ku,35.72486,139.76373,Entire home/apt,8,3 baths,2.0,5.0,50000.0,160,89.0,0,0
9481712,49146494,15.0,1,1,Sumida Ku,35.70806,139.8169,Entire home/apt,4,1 bath,1.0,2.0,4387.0,139,97.0,0,1
9518927,48739707,3.0,1,1,Toshima Ku,35.73794,139.74607,Entire home/apt,6,1 bath,2.0,2.0,20260.0,44,94.0,1,0
9519391,28089811,1.0,1,1,Komae Shi,35.62867,139.57602,Entire home/apt,16,2 baths,4.0,10.0,27500.0,131,98.0,1,1
9522808,27342221,2.0,1,1,Musashino Shi,35.70777,139.58263,Private room,3,1 shared bath,1.0,0.0,4000.0,5,92.0,0,0
9532214,45326126,4.0,1,1,Taito Ku,35.70046,139.7859,Entire home/apt,9,2 baths,2.0,6.0,18128.0,72,93.0,0,1
9554622,49474412,8.0,1,1,Shinjuku Ku,35.69614,139.68979,Entire home/apt,3,1 bath,1.0,2.0,5000.0,52,97.0,1,0
9575725,49570162,6.0,1,1,Hino Shi,35.65767,139.41636,Private room,1,1 shared bath,1.0,1.0,1371.0,29,83.0,1,0
9601749,49474412,8.0,1,1,Shinjuku Ku,35.69516,139.6917,Entire home/apt,3,1.5 baths,1.0,0.0,5000.0,34,98.0,1,0
9619095,31486638,,,,Nakano Ku,35.70675,139.68051,Entire home/apt,2,1 bath,,1.0,15000.0,132,97.0,0,1
9639867,29341016,1.0,1,1,Setagaya Ku,35.64685,139.67165,Entire home/apt,4,1 bath,1.0,4.0,3000.0,141,95.0,1,1
9640624,49474412,8.0,1,1,Shinjuku Ku,35.69513,139.69053,Entire home/apt,3,1.5 baths,1.0,0.0,4500.0,108,94.0,1,0
9676049,43751877,14.0,1,1,Shibuya Ku,35.67949,139.67874,Entire home/apt,3,1 bath,2.0,3.0,8971.0,259,96.0,0,1
9684860,17694529,9.0,1,1,Arakawa Ku,35.7267,139.782,Entire home/apt,2,1 bath,1.0,2.0,2500.0,273,96.0,0,1
9704555,45623186,,,,Chofu Shi,35.65272,139.54804,Private room,3,1.5 shared baths,2.0,6.0,3000.0,108,100.0,0,1
9738767,45326126,4.0,1,1,Taito Ku,35.7002,139.78538,Entire home/apt,9,2 baths,2.0,5.0,18128.0,74,94.0,0,1
9738892,45326126,4.0,1,1,Taito Ku,35.69931,139.786,Entire home/apt,11,2 baths,3.0,4.0,18128.0,88,92.0,0,1
9739115,45326126,4.0,1,1,Taito Ku,35.70181,139.78544,Entire home/apt,7,1 bath,2.0,3.0,12085.0,41,95.0,0,1
9739745,42808108,3.0,1,1,Shinagawa Ku,35.61168,139.71631,Entire home/apt,4,1 bath,2.0,3.0,9440.0,69,98.0,1,1
9759363,50147878,3.0,1,1,Toshima Ku,35.74337,139.71341,Entire home/apt,6,1 bath,2.0,3.0,21357.0,172,91.0,1,1
9761564,50147878,3.0,1,1,Toshima Ku,35.73527,139.708,Entire home/apt,6,1 bath,2.0,3.0,7968.0,215,93.0,1,1
9813434,43979015,10.0,1,1,Shinjuku Ku,35.70373,139.69807,Entire home/apt,4,1 bath,1.0,2.0,6429.0,254,96.0,0,1
9825656,44812749,24.0,1,1,Suginami Ku,35.67275,139.65971,Entire home/apt,5,1 bath,1.0,3.0,10000.0,82,91.0,0,0
9829226,269182185,26.0,1,1,Shinjuku Ku,35.69999,139.70733,Entire home/apt,4,1.5 baths,1.0,0.0,10891.0,59,95.0,0,0
9834733,50107022,3.0,1,1,Toshima Ku,35.73135,139.72254,Entire home/apt,10,1 bath,3.0,4.0,12800.0,136,96.0,0,1
9872793,44812749,24.0,1,1,Suginami Ku,35.67275,139.65971,Entire home/apt,4,1 bath,1.0,2.0,10000.0,103,94.0,0,0
9876089,22193183,7.0,1,1,Itabashi Ku,35.74746,139.70287,Entire home/apt,4,1 bath,1.0,2.0,6500.0,103,98.0,1,1
9892431,13717463,1.0,1,1,Shinjuku Ku,35.69578,139.7141,Entire home/apt,10,2 baths,3.0,7.0,50000.0,96,92.0,0,0
9894328,269182185,26.0,1,1,Shinjuku Ku,35.69963,139.70784,Entire home/apt,4,1.5 baths,1.0,0.0,8571.0,98,96.0,1,0
9910925,49237439,8.0,1,1,Edogawa Ku,35.74012,139.89638,Private room,2,2.5 shared baths,1.0,1.0,1300.0,7,94.0,0,0
9914067,49237439,8.0,1,1,Edogawa Ku,35.74012,139.89638,Private room,2,2.5 shared baths,1.0,1.0,1307.0,10,86.0,1,0
9914704,49237439,8.0,1,1,Edogawa Ku,35.74012,139.89638,Private room,4,2.5 shared baths,1.0,2.0,1400.0,17,78.0,1,0
9916592,49237439,8.0,1,1,Edogawa Ku,35.74012,139.89638,Private room,2,2.5 shared baths,1.0,1.0,2837.0,7,97.0,1,0
9916890,49237439,8.0,1,1,Edogawa Ku,35.74012,139.89638,Private room,6,2.5 baths,1.0,1.0,1700.0,22,82.0,1,0
9917771,49237439,8.0,1,1,Edogawa Ku,35.74012,139.89638,Private room,2,2.5 shared baths,1.0,1.0,1200.0,14,83.0,1,0
9918202,49237439,8.0,1,1,Edogawa Ku,35.74012,139.89638,Private room,4,1.5 shared baths,1.0,2.0,1757.0,4,65.0,1,0
9918547,49237439,8.0,1,1,Edogawa Ku,35.74012,139.89638,Private room,2,2.5 shared baths,1.0,1.0,1350.0,11,91.0,1,0
9946339,51117483,2.0,1,1,Toshima Ku,35.73233,139.72932,Shared room,1,2 shared baths,1.0,1.0,5000.0,3,100.0,1,0
9982939,51295725,3.0,1,1,Shibuya Ku,35.67,139.70909,Entire home/apt,8,1 bath,2.0,5.0,17143.0,148,85.0,0,0
9984949,51117483,2.0,1,1,Toshima Ku,35.73354,139.72869,Shared room,1,2 shared baths,1.0,1.0,1310.0,8,93.0,1,0
9995809,49570162,6.0,1,1,Hino Shi,35.65892,139.4178,Private room,1,1 shared bath,1.0,1.0,1371.0,49,89.0,1,0
9997103,49570162,6.0,1,1,Hino Shi,35.65878,139.41815,Private room,1,1 bath,1.0,1.0,1371.0,33,88.0,1,0
10002680,40834345,2.0,1,1,Chofu Shi,35.65474,139.53082,Entire home/apt,4,1.5 baths,,2.0,8800.0,90,94.0,1,1
10061035,34475322,2.0,1,0,Machida Shi,35.58655,139.48375,Private room,3,1 shared bath,1.0,2.0,3500.0,153,99.0,0,1
10061086,50315845,6.0,1,1,Taito Ku,35.72065,139.76933,Private room,12,1.5 baths,3.0,12.0,26000.0,6,97.0,0,1
10063063,50315845,6.0,1,1,Taito Ku,35.72071,139.76938,Private room,4,1 shared bath,1.0,0.0,10000.0,24,94.0,0,1
10075970,29311815,7.0,1,1,Shinagawa Ku,35.62622,139.70796,Shared room,4,1 shared bath,1.0,2.0,2057.0,65,94.0,0,1
10077377,21027438,5.0,1,1,Kokubunji Shi,35.70465,139.48583,Entire home/apt,3,1 bath,1.0,0.0,3286.0,18,90.0,1,0
10091405,32489578,1.0,1,1,Meguro Ku,35.63483,139.68904,Shared room,2,1 shared bath,1.0,0.0,5000.0,208,99.0,0,0
10094822,50107022,3.0,1,1,Toshima Ku,35.74033,139.70719,Entire home/apt,12,1 bath,3.0,5.0,16371.0,179,97.0,0,1
10110295,46443714,0.0,1,1,Shibuya Ku,35.6588,139.69632,Entire home/apt,3,1 bath,1.0,1.0,7080.0,131,91.0,0,0
10124923,49146494,15.0,1,1,Sumida Ku,35.70806,139.8169,Entire home/apt,3,1 bath,1.0,2.0,4387.0,129,96.0,0,1
10125934,51963804,13.0,1,1,Toshima Ku,35.71812,139.71793,Entire home/apt,5,1 bath,1.0,2.0,8213.0,115,91.0,1,1
10141288,44701299,18.0,1,1,Sumida Ku,35.69445,139.79155,Private room,2,1.5 shared baths,1.0,2.0,1600.0,139,86.0,1,0
10145658,52069615,2.0,1,1,Itabashi Ku,35.77821,139.63617,Private room,4,Shared half-bath,1.0,4.0,3357.0,70,99.0,0,1
10147648,49661789,1.0,1,0,Shinjuku Ku,35.71025,139.71272,Entire home/apt,2,1 bath,1.0,0.0,6500.0,123,96.0,1,1
10158167,21504159,23.0,1,1,Sumida Ku,35.71046,139.81685,Entire home/apt,13,3 baths,5.0,5.0,15000.0,114,89.0,1,0
10158867,46443714,0.0,1,1,Shibuya Ku,35.66038,139.69498,Entire home/apt,7,2 baths,2.0,4.0,14160.0,72,88.0,0,0
10167088,51966672,6.0,1,1,Arakawa Ku,35.73214,139.76263,Entire home/apt,6,1 bath,3.0,5.0,12000.0,73,87.0,0,0
10191546,50272628,7.0,1,1,Itabashi Ku,35.77284,139.69063,Private room,3,1 private bath,1.0,3.0,2614.0,14,89.0,1,0
10194380,52363549,4.0,1,1,Suginami Ku,35.70617,139.6532,Entire home/apt,2,1 bath,,1.0,6000.0,135,92.0,0,0
